mission_days,total_delta_v_m_s
277.6992755728698,974.1403979205297
277.6992755728698,974.152909955725
277.6992755728698,974.175067393154
277.6992755728698,974.1763541730804
277.6992755728698,974.1838794597489
277.6992755728698,974.217401112997
277.6992755728698,974.2215539638571
277.6992755728698,974.2254299526768
277.6992755728698,974.2697629109635
277.6992755728698,974.2699781148154
277.6992755728698,974.276988537567
277.6992755728698,974.2903427412167
277.6992755728698,974.3020308737889
277.6992755728698,974.3105189575733
277.6992755728698,974.3194238308845
277.6992755728698,974.3246000750863
277.6992755728698,974.3697863904075
281.6693035321069,947.5475905678127
277.6992755728698,974.4252879926083
277.6992755728698,974.4453556206975
277.6992755728698,974.4776131079947
277.6992755728698,974.4887703772264
277.6992755728698,974.4957181802203
277.6992755728698,974.5535684261064
277.6992755728698,974.5563024318222
277.6992755728698,974.6215389626121
277.6992755728698,974.6368737888812
277.6992755728698,974.6692925846942
277.6992755728698,974.6903336989864
277.6992755728698,974.6999500369956
277.6992755728698,974.7069588552112
277.6992755728698,974.7384855258366
277.6992755728698,974.7410827823479
277.6992755728698,974.7584079597763
277.6992755728698,974.7693997872008
277.6992755728698,974.7846944221366
277.6992755728698,974.7882774162621
277.6992755728698,974.8258271674889
277.6992755728698,974.8310034116907
277.6992755728698,974.8456489047635
277.6992755728698,974.8513326689344
277.6992755728698,974.8535774325491
277.6992755728698,974.8971719896712
277.6992755728698,974.92927829158
277.6992755728698,974.9585270033465
277.6992755728698,974.9734889005418
277.6992755728698,974.9863704840876
277.6992755728698,975.0065353212473
277.6992755728698,975.0423194466244
277.6992755728698,975.0548056547509
277.6992755728698,975.055026145445
277.6992755728698,975.0842070428356
277.6992755728698,975.0878300871473
277.6992755728698,975.0883582398804
277.6992755728698,975.0963561476789
277.6992755728698,975.1381926466703
277.6992755728698,975.1403905300751
277.6992755728698,975.1406201961879
277.6992755728698,975.1412853733373
277.6992755728698,975.1689514279766
277.6992755728698,975.203885117268
277.6992755728698,975.2212026203376
277.6992755728698,975.2250125307154
277.6992755728698,975.227250967349
277.6992755728698,975.2407125854095
277.6992755728698,975.247489487606
277.6992755728698,975.255008969725
277.6992755728698,975.2574911737125
277.6992755728698,975.2631596578915
277.6992755728698,975.2675984337881
277.6992755728698,975.2780426052965
277.6992755728698,975.3511775394103
277.6992755728698,975.3666443752223
277.6992755728698,975.4096680192587
277.6992755728698,975.4170744783962
277.6992755728698,975.4260421540075
277.6992755728698,975.4528919356923
277.6992755728698,975.4531652952031
277.6992755728698,975.454665808806
277.6992755728698,975.4724424130081
277.6992755728698,975.4736998334795
277.6992755728698,975.5142469493677
277.6992755728698,975.5362768085797
277.6992755728698,975.5515673285115
277.6992755728698,975.5647182959389
277.6992755728698,975.5888351240627
277.6992755728698,975.5943827146239
277.6992755728698,975.5973770502844
277.6992755728698,975.6173196696885
277.6992755728698,975.6634291906981
277.6992755728698,975.7014852241292
281.6693035321069,948.8692402078766
277.6992755728698,975.7550373673002
277.6992755728698,975.7617299402616
277.6992755728698,975.7990517427838
277.6992755728698,975.803472979922
277.6992755728698,975.8737148538916
277.6992755728698,975.9078421310912
277.6992755728698,975.9613020411963
277.6992755728698,976.0091188416723
277.6992755728698,976.0160497815164
277.6992755728698,976.0791372851393
277.6992755728698,976.0949771571456
277.6992755728698,976.0993494876137
277.6992755728698,976.1243726939055
277.6992755728698,976.1295489381073
277.6992755728698,976.1604768270602
277.6992755728698,976.1969649129385
277.6992755728698,976.20024663379
277.6992755728698,976.2356333778242
277.6992755728698,976.2612416910696
277.6992755728698,976.3033662527685
277.6992755728698,976.471028054795
277.6992755728698,976.4859406556895
277.6992755728698,976.5070187416728
277.6992755728698,976.5136498883776
277.6992755728698,976.5472170388992
277.6992755728698,976.5490109475064
277.6992755728698,976.6156376441704
277.6992755728698,976.6880428206063
277.6992755728698,976.8444346608416
277.6992755728698,976.9951159307153
279.75765425881536,963.1758931775278
277.6992755728698,977.1357361155184
277.6992755728698,977.1601254835407
277.6992755728698,977.175236313792
277.6992755728698,977.225922781918
277.6992755728698,977.2421223934632
277.6992755728698,977.3255452912853
277.6992755728698,977.4087986579924
277.6992755728698,977.4192168654512
277.6992755728698,977.5569826908473
277.6992755728698,977.5743345949784
277.6992755728698,977.7141743830268
277.6992755728698,977.7827830639372
277.6992755728698,977.8289952102351
277.6992755728698,977.9531930299609
277.6992755728698,978.095045614963
277.6992755728698,978.1155384837497
277.6992755728698,978.1363543112612
277.6992755728698,978.1454081744859
277.6992755728698,978.2193780860346
277.6992755728698,978.2360582282412
277.6992755728698,978.3231886145708
277.6992755728698,978.4367180765204
277.6992755728698,978.4546877659342
277.6992755728698,978.4552706659043
277.6992755728698,978.459864010136
277.6992755728698,978.4935912608632
277.6992755728698,978.5320831620107
277.6992755728698,978.6219295608001
277.6992755728698,978.65198513917
277.6992755728698,978.6573048035701
277.6992755728698,978.6750601566322
277.6992755728698,978.7304433003343
277.6992755728698,978.7728614894364
277.6992755728698,978.7745252097421
277.6992755728698,978.7791828938111
277.6992755728698,978.8656839197811
277.6992755728698,978.9080319627626
277.6992755728698,978.9454417389603
277.6992755728698,978.9614241468853
277.6992755728698,978.9859162033234
277.6992755728698,979.0163343694879
277.6992755728698,979.1143913401137
277.6992755728698,979.1649896107308
277.6992755728698,979.1943171657538
277.6992755728698,979.2120167371165
277.6992755728698,979.22848716603
277.6992755728698,979.2385004857358
281.6693035321069,952.4940461958263
277.6992755728698,979.4128699966635
277.6992755728698,979.591019968963
277.6992755728698,979.728846740921
277.6992755728698,979.7941404648252
277.6992755728698,979.8596102298095
277.6992755728698,979.9846426386999
277.6992755728698,980.0449819252509
277.6992755728698,980.1593745770851
277.6992755728698,980.2323924890954
277.6992755728698,980.2484492787726
277.6992755728698,980.2773589410355
277.6992755728698,980.3288092787528
277.6992755728698,980.3730305968752
277.6992755728698,980.3853596823236
277.6992755728698,980.3941935291074
282.6992755728698,946.6272245528205
277.6992755728698,980.6347325046446
277.6992755728698,980.694957360987
277.6992755728698,980.8093406609793
277.6992755728698,980.8116220560327
277.6992755728698,980.851595262693
277.6992755728698,980.8657231160588
277.6992755728698,980.9855869526482
277.6992755728698,980.9881094555174
277.6992755728698,980.98928719339
277.6992755728698,981.070028500674
277.6992755728698,981.0886944609324
277.6992755728698,981.1453040379737
277.6992755728698,981.2602671003458
277.6992755728698,981.4516305632598
277.6992755728698,981.4531218397501
277.6992755728698,981.4919780296987
277.6992755728698,981.5166193950494
277.6992755728698,981.556329427463
277.6992755728698,981.648918632724
277.6992755728698,981.6561159807528
277.6992755728698,981.6733932611244
277.6992755728698,981.7581376462654
281.6693035321069,954.924310450745
277.6992755728698,981.795353484323
277.6992755728698,981.8767462517916
277.6992755728698,981.880192818399
277.6992755728698,981.9034129337699
277.6992755728698,981.931577964555
277.6992755728698,981.9605103674556
277.6992755728698,981.983904788454
277.6992755728698,982.0577949277939
277.6992755728698,982.1108621208797
277.6992755728698,982.1366914582688
277.6992755728698,982.1883801020447
277.6992755728698,982.1890165736552
277.6992755728698,982.1951318969351
277.6992755728698,982.1977387394596
277.6992755728698,982.2590777977274
277.6992755728698,982.2944645417616
277.6992755728698,982.3362409266333
277.6992755728698,982.3664695405901
277.6992755728698,982.4324661978129
277.6992755728698,982.4790031625968
277.6992755728698,982.5013025624727
277.6992755728698,982.5526877086287
277.6992755728698,982.6081072908744
277.6992755728698,982.6169415077721
277.6992755728698,982.6954076507058
277.6992755728698,982.7357925674091
277.6992755728698,982.807553724842
277.6992755728698,982.8243323131451
277.6992755728698,982.8243882144249
277.6992755728698,982.8272977696729
277.6992755728698,982.8843085165845
277.6992755728698,982.9450186278043
277.6992755728698,982.9717240269821
277.6992755728698,983.0053556161618
277.6992755728698,983.0842269011767
277.6992755728698,983.1001129066705
277.6992755728698,983.1629949110863
277.6992755728698,983.1723875895065
277.6992755728698,983.17438127598
281.6693035321069,956.3965808002978
277.6992755728698,983.2465772658517
277.6992755728698,983.2742977827555
277.6992755728698,983.2762416845367
277.6992755728698,983.3706299042657
277.6992755728698,983.3768012499556
277.6992755728698,983.3863621035379
277.6992755728698,983.3900056457213
277.6992755728698,983.4042459415567
277.6992755728698,983.4240882704335
277.6992755728698,983.4693241338433
277.6992755728698,983.5713118896361
277.6992755728698,983.6142415085147
277.6992755728698,983.6755965221902
277.6992755728698,983.7609962550521
277.6992755728698,983.8268935095339
277.6992755728698,983.842335796973
277.6992755728698,983.996717790997
277.6992755728698,984.0231679117721
277.6992755728698,984.1542310460832
277.6992755728698,984.1618764675794
277.6992755728698,984.1619894095766
277.6992755728698,984.1977127610768
277.6992755728698,984.2159869700143
277.6992755728698,984.2320549164052
277.6992755728698,984.2364993060559
277.6992755728698,984.2386573369416
281.9722447703399,955.4390879664907
277.6992755728698,984.4437576819452
277.6992755728698,984.476512331064
277.6992755728698,984.4771233626784
277.6992755728698,984.5175456080616
277.6992755728698,984.5472100267467
277.6992755728698,984.5825967707809
277.6992755728698,984.5996359071561
277.6992755728698,984.7057674014571
277.6992755728698,984.7632551763481
277.6992755728698,984.8164190064574
277.6992755728698,984.9264791853524
277.6992755728698,984.9829009206977
277.6992755728698,985.0319645972621
277.6992755728698,985.113304139183
277.6992755728698,985.139815429949
277.6992755728698,985.2492188099668
277.6992755728698,985.2980348737996
277.6992755728698,985.3321807468566
277.6992755728698,985.3570796769314
277.6992755728698,985.4287662123176
277.6992755728698,985.6350519998737
277.6992755728698,985.6581899635477
277.6992755728698,985.6585735274309
277.6992755728698,985.7536305530703
277.6992755728698,985.7609251740226
277.6992755728698,985.7936746990288
277.6992755728698,985.8383749382112
277.6992755728698,985.9569835437375
277.6992755728698,986.0013970490421
277.6992755728698,986.0118152565009
277.6992755728698,986.0345920802313
281.6693035321069,959.2329308180449
277.6992755728698,986.136546735847
277.6992755728698,986.2152778270839
277.6992755728698,986.2297472620697
277.6992755728698,986.2514279013506
277.6992755728698,986.2564105724364
277.6992755728698,986.303788530713
277.6992755728698,986.3595180807206
277.6992755728698,986.4325028595794
277.6992755728698,986.4728288746832
277.6992755728698,986.4877057768861
277.6992755728698,986.5122828783929
277.6992755728698,986.5127034897588
277.6992755728698,986.531090720134
277.6992755728698,986.5475428896939
277.6992755728698,986.5995348329241
277.6992755728698,986.6225067931158
277.6992755728698,986.6257542887298
277.6992755728698,986.6273007088731
277.6992755728698,986.6329250005746
277.6992755728698,986.7561652693943
277.6992755728698,986.8382225202033
277.6992755728698,986.8877910167879
277.6992755728698,986.9060203420837
277.6992755728698,987.051961318928
277.6992755728698,987.0947289665763
277.6992755728698,987.1290750245121
277.6992755728698,987.260089624241
277.6992755728698,987.3931101404152
277.6992755728698,987.407515078057
277.6992755728698,987.4598401934434
277.6992755728698,987.475999434738
277.6992755728698,987.5102436556306
277.6992755728698,987.5495614257892
277.6992755728698,987.550321599841
277.6992755728698,987.574756872923
277.6992755728698,987.6007451335944
277.6992755728698,987.651549181582
277.6992755728698,987.6665016086127
277.6992755728698,987.7395133701135
277.6992755728698,987.8185112319039
277.6992755728698,987.841233546998
277.6992755728698,987.8804955766635
277.6992755728698,987.8982690510832
277.6992755728698,988.0659636016518
277.6992755728698,988.0923753362149
277.6992755728698,988.3656973087863
277.6992755728698,988.500110282581
277.6992755728698,988.5384012599665
277.6992755728698,988.7469677769482
277.6992755728698,988.7518874705868
277.6992755728698,988.8914191866695
277.6992755728698,988.9121826541734
277.6992755728698,988.9374699508227
277.6992755728698,989.1086881124951
277.6992755728698,989.112201889208
277.6992755728698,989.1334895331726
277.6992755728698,989.1738369996115
277.6992755728698,989.1808716459083
277.6992755728698,989.2218260750237
277.6992755728698,989.2297352120723
281.6693035321069,962.3938832060494
277.6992755728698,989.3682633720637
277.6992755728698,989.396767185417
277.6992755728698,989.4994818719579
277.6992755728698,989.5125289307432
277.6992755728698,989.5452381603616
277.6992755728698,989.687578244545
277.6992755728698,989.7384272554935
277.6992755728698,989.8086253441222
277.6992755728698,989.9249474593742
277.6992755728698,990.0228558127969
277.6992755728698,990.0383208342446
277.6992755728698,990.1303265070442
277.6992755728698,990.297488500879
277.6992755728698,990.3410577174454
277.6992755728698,990.3772666206186
277.6992755728698,990.4044578753825
277.6992755728698,990.4448053418215
277.6992755728698,990.5460572034478
277.6992755728698,990.5938157706354
277.6992755728698,990.5998039846806
277.6992755728698,990.685214127256
277.6992755728698,990.7190249898106
277.6992755728698,990.8010033318584
277.6992755728698,990.8037693749516
277.6992755728698,990.8511055173765
277.6992755728698,990.8928491204352
277.6992755728698,990.9936425220955
277.6992755728698,991.0820333699262
277.6992755728698,991.1931981878888
277.6992755728698,991.3054157000195
277.6992755728698,991.3591902538409
277.6992755728698,991.4574247348645
277.6992755728698,991.509958304043
277.6992755728698,991.6158186131713
277.6992755728698,991.6169457532942
277.6992755728698,991.6482349628285
277.6992755728698,991.7430163678124
277.6992755728698,991.7804368291698
277.6992755728698,991.8306296846248
277.6992755728698,991.9013254445812
277.6992755728698,991.9772436974476
277.6992755728698,992.0180542949394
277.6992755728698,992.2112663497267
277.6992755728698,992.2999943716541
277.6992755728698,992.5856207298983
277.6992755728698,992.6378826510129
277.6992755728698,992.7539563279421
277.6992755728698,992.7661539699386
277.6992755728698,992.973788963118
277.6992755728698,993.1887210512128
277.6992755728698,993.1922342982058
277.6992755728698,993.2423249033258
277.6992755728698,993.298372169729
277.6992755728698,993.3701401589492
277.6992755728698,993.4519413043525
277.6992755728698,993.4567660480357
277.6992755728698,993.539144487563
277.6992755728698,993.5839638026769
277.6992755728698,993.8133440422795
277.6992755728698,993.8542784406649
277.6992755728698,993.9531206673913
277.6992755728698,994.154687844596
277.6992755728698,994.1910516700704
277.6992755728698,994.2684360635734
286.6693035321069,933.7494268067367
277.6992755728698,994.5401246451429
277.6992755728698,994.5742602055777
277.6992755728698,994.6512942406818
277.6992755728698,994.6740530625813
277.6992755728698,994.707612417073
277.6992755728698,994.7326540838844
277.6992755728698,994.8440262924003
277.6992755728698,994.8598518385256
277.6992755728698,994.9243438414569
277.6992755728698,995.0348632761758
277.6992755728698,995.0725408160107
277.6992755728698,995.2183526797795
277.6992755728698,995.2397028098457
277.6992755728698,995.3121485992549
277.6992755728698,995.3255196558503
277.6992755728698,995.425656186806
277.6992755728698,995.465136036474
277.6992755728698,995.5623545465763
277.6992755728698,995.6649511675021
277.6992755728698,995.7400735333719
277.6992755728698,995.7940681022558
277.6992755728698,995.8394624238532
277.6992755728698,996.0185058475254
277.6992755728698,996.1996393556093
277.6992755728698,996.2073589267765
277.6992755728698,996.2198387877139
277.6992755728698,996.2273131744743
277.6992755728698,996.3528569897144
277.6992755728698,996.3580332339162
277.6992755728698,996.4274737808931
277.6992755728698,996.4852309885572
277.6992755728698,996.5662430267165
277.6992755728698,996.6396155915991
277.6992755728698,996.6849737272646
277.6992755728698,996.7322340833643
277.6992755728698,996.7440452911934
277.6992755728698,996.7652912763212
277.6992755728698,996.7905470824079
277.6992755728698,996.8333228887863
277.6992755728698,996.9115941819852
277.6992755728698,996.9737861393788
277.6992755728698,997.0699561381045
277.6992755728698,997.0786261553299
281.6693035321069,970.2448356285336
277.6992755728698,997.1331901896534
277.6992755728698,997.1534806586933
277.6992755728698,997.1738806707032
277.6992755728698,997.2689583431587
277.6992755728698,997.3060834713383
277.6992755728698,997.4069229838848
277.6992755728698,997.527835038865
277.6992755728698,997.527970083462
277.6992755728698,997.5605400504143
277.6992755728698,997.6002553882781
277.6992755728698,997.7542999337271
277.6992755728698,997.87743624969
277.6992755728698,997.9087062708011
277.6992755728698,997.9590688303241
277.6992755728698,997.9608617631134
277.6992755728698,998.04117931217
277.6992755728698,998.0615154246179
277.6992755728698,998.1825625241952
277.6992755728698,998.2130522839681
277.6992755728698,998.274202783426
277.6992755728698,998.3495944975399
277.6992755728698,998.4211668993993
277.6992755728698,998.5819715071871
277.6992755728698,998.6042525860958
277.6992755728698,998.6953352881361
277.6992755728698,998.824985133876
277.6992755728698,998.8299950253261
277.6992755728698,999.0321775202127
281.6693035321069,972.1993625986415
277.6992755728698,999.283956981614
277.6992755728698,999.3134827132303
277.6992755728698,999.4928207809515
277.6992755728698,999.4994629136173
277.6992755728698,999.5556348851791
277.6992755728698,999.5862409131452
277.6992755728698,999.6414798930969
277.6992755728698,999.6556053651152
277.6992755728698,999.6665584622018
277.6992755728698,999.6999132648522
277.6992755728698,999.7766524646925
277.6992755728698,1000.0539997188325
277.6992755728698,1000.1859189011396
277.6992755728698,1000.2073506572189
277.6992755728698,1000.2985699737249
277.6992755728698,1000.3842790943368
277.6992755728698,1000.4740771296318
277.6992755728698,1000.5829722190431
277.6992755728698,1000.6071654764686
277.6992755728698,1000.6851924287785
277.6992755728698,1000.794342240852
277.6992755728698,1000.892359375119
277.6992755728698,1000.9196797177985
277.6992755728698,1000.9319920129836
277.6992755728698,1000.9708816070622
277.6992755728698,1001.029797075653
277.6992755728698,1001.1131173628953
277.6992755728698,1001.3298877546813
277.6992755728698,1001.5108821450335
277.6992755728698,1001.5804027562999
277.6992755728698,1001.6132158237067
277.6992755728698,1001.7132708862401
277.6992755728698,1002.1153885057759
277.6992755728698,1002.234352779899
277.6992755728698,1002.2786699516513
277.6992755728698,1002.3150245644963
277.6992755728698,1002.6129198173987
277.6992755728698,1002.7135379364295
277.6992755728698,1002.733966916976
277.6992755728698,1002.7472952369357
277.6992755728698,1002.7713136957055
277.6992755728698,1002.8477388720199
277.6992755728698,1002.8707445105174
277.6992755728698,1002.8923607952828
277.6992755728698,1002.8985114503466
277.6992755728698,1002.9552669047129
277.6992755728698,1002.9732992178015
277.6992755728698,1003.0195585499239
277.6992755728698,1003.0951647108722
277.6992755728698,1003.2157106184986
277.6992755728698,1003.3641942735599
277.6992755728698,1003.5851940915348
277.6992755728698,1003.5909126003451
277.6992755728698,1003.6828584638118
277.6992755728698,1003.7229360102804
277.6992755728698,1003.7676028489528
277.6992755728698,1003.7942107289226
277.6992755728698,1003.8750762058839
277.6992755728698,1004.1388772465536
277.6992755728698,1004.1466325463662
277.6992755728698,1004.2063038356085
277.6992755728698,1004.4645163862826
277.6992755728698,1004.5668021806706
277.6992755728698,1004.9286787147025
277.6992755728698,1005.0244574701809
277.6992755728698,1005.0340875740752
277.6992755728698,1005.1086157499255
277.6992755728698,1005.2162917503766
277.6992755728698,1005.2296628495028
277.6992755728698,1005.5238058986763
277.6992755728698,1005.6085502838173
277.6992755728698,1005.772011696398
277.6992755728698,1005.9560160485667
277.6992755728698,1005.9995213749345
277.6992755728698,1006.0798389239911
277.6992755728698,1006.1205684745117
277.6992755728698,1006.2008860235684
277.6992755728698,1006.4269840355769
277.6992755728698,1006.6206311190082
277.6992755728698,1006.7416782185854
277.6992755728698,1006.7996939345251
277.6992755728698,1006.8844383196661
277.6992755728698,1006.9774104662646
277.6992755728698,1007.0150399971212
277.6992755728698,1007.1672195796967
277.6992755728698,1007.247895546698
277.6992755728698,1008.0561665821309
277.6992755728698,1008.3165614570217
277.6992755728698,1008.3823635324778
277.6992755728698,1008.4250730845566
282.6992755728698,974.6608513158437
277.6992755728698,1008.4774131574599
277.6992755728698,1008.5098174696976
277.6992755728698,1008.5468664583586
277.6992755728698,1008.6138509828965
277.6992755728698,1008.6394691177649
277.6992755728698,1008.7126368610117
282.6992755728698,975.2819610599174
277.6992755728698,1009.0959798398038
277.6992755728698,1009.139461901133
277.6992755728698,1009.1911466484755
277.6992755728698,1009.2302268843733
277.6992755728698,1009.2772958906077
277.6992755728698,1009.3685473665023
277.6992755728698,1009.4097008663418
277.6992755728698,1009.460380628886
277.6992755728698,1009.4895944660796
277.6992755728698,1009.514613998015
277.6992755728698,1009.6471885710814
277.6992755728698,1009.8478133860801
277.6992755728698,1009.8848193251065
277.6992755728698,1010.2695144531054
277.6992755728698,1010.3975012997042
277.6992755728698,1011.0320940833399
277.6992755728698,1011.3973348090257
277.6992755728698,1011.4577150334568
277.6992755728698,1011.6065547327004
277.6992755728698,1011.6295722121661
277.6992755728698,1011.7506193117433
277.6992755728698,1012.0567946747955
277.6992755728698,1012.0788247775305
277.6992755728698,1012.1087274147695
277.6992755728698,1012.1852921581873
277.6992755728698,1012.3063392577645
277.6992755728698,1012.3079821191886
277.6992755728698,1012.3504542957879
277.6992755728698,1012.3823679863644
277.6992755728698,1012.5496646575791
277.6992755728698,1012.6779044188692
277.6992755728698,1012.9113124452408
277.6992755728698,1012.9815331046074
277.6992755728698,1013.3119624651773
277.6992755728698,1013.3575331825535
277.6992755728698,1013.5074111199365
277.6992755728698,1013.5155494735902
277.6992755728698,1013.5952992514797
277.6992755728698,1013.7392774608368
277.6992755728698,1013.8511861174796
277.6992755728698,1013.9333612692204
277.6992755728698,1014.0116345579636
277.6992755728698,1014.0135268245128
277.6992755728698,1014.5946175961941
277.6992755728698,1014.6894387958665
277.6992755728698,1014.8248430243193
277.6992755728698,1014.8383535463461
277.6992755728698,1014.9230979314871
277.6992755728698,1014.9594006459233
277.6992755728698,1015.0441450310643
277.6992755728698,1015.1616454950588
277.6992755728698,1015.1981862539003
277.6992755728698,1015.279172896295
277.6992755728698,1015.3416653392746
277.6992755728698,1015.6963654866929
277.6992755728698,1015.7144446038071
277.6992755728698,1015.722337532586
277.6992755728698,1015.7923868715188
277.6992755728698,1015.8041391135633
277.6992755728698,1015.8100890830808
277.6992755728698,1015.8292432152989
277.6992755728698,1015.8366699620292
277.6992755728698,1015.9272622866386
277.6992755728698,1016.1675389684008
277.6992755728698,1016.3164064132129
277.6992755728698,1016.3388426440983
277.6992755728698,1016.453928936716
277.6992755728698,1016.5033824300199
277.6992755728698,1016.5067585354607
277.6992755728698,1016.5447865401231
277.6992755728698,1016.6072789831028
277.6992755728698,1016.6515002458402
277.6992755728698,1016.6943974078481
277.6992755728698,1016.7007656776725
277.6992755728698,1016.7420789387679
277.6992755728698,1016.7584555588217
277.6992755728698,1016.770378638549
277.6992755728698,1016.7995151067773
277.6992755728698,1016.8144892740604
277.6992755728698,1016.8226596453088
277.6992755728698,1016.8443006606999
277.6992755728698,1016.860445947176
277.6992755728698,1016.9554473700327
277.6992755728698,1016.9862658139314
277.6992755728698,1016.989379985534
277.6992755728698,1017.0135718757033
277.6992755728698,1017.0239773449428
277.6992755728698,1017.0290550484574
277.6992755728698,1017.0370615164538
277.6992755728698,1017.0391336887647
277.6992755728698,1017.0622183580722
277.6992755728698,1017.0965518725097
277.6992755728698,1017.1438302496194
277.6992755728698,1017.1554285248619
277.6992755728698,1017.2685107599543
277.6992755728698,1017.3029594951804
277.6992755728698,1017.3254513990898
277.6992755728698,1017.325997996086
277.6992755728698,1017.3915344501956
277.6992755728698,1017.3926477186421
277.6992755728698,1017.3942976023618
277.6992755728698,1017.4253129058798
277.6992755728698,1017.4336146626688
277.6992755728698,1017.4391749954775
277.6992755728698,1017.4788023259382
277.6992755728698,1017.5592168517406
277.6992755728698,1017.5876484118824
277.6992755728698,1017.6435888196181
277.6992755728698,1017.6649065274376
277.6992755728698,1017.6865588945727
277.6992755728698,1017.7125880583574
277.6992755728698,1017.7736856912525
277.6992755728698,1017.822825275423
277.6992755728698,1017.8309550667655
277.6992755728698,1017.9041228100123
277.6992755728698,1017.9628626029385
277.6992755728698,1018.015352711993
277.6992755728698,1018.0166241957513
277.6992755728698,1018.0357169409124
277.6992755728698,1018.0650444959354
277.6992755728698,1018.0670609920992
277.6992755728698,1018.1127260268552
277.6992755728698,1018.129076308381
277.6992755728698,1018.1567634702371
277.6992755728698,1018.2310930352633
277.6992755728698,1018.2518794577595
277.6992755728698,1018.3150217246134
277.6992755728698,1018.375167470326
277.6992755728698,1018.3840753235909
277.6992755728698,1018.4045515802902
277.6992755728698,1018.4248610674867
277.6992755728698,1018.4439350194967
277.6992755728698,1018.4466938494587
277.6992755728698,1018.467198960597
277.6992755728698,1018.5151112819917
277.6992755728698,1018.5402053673524
277.6992755728698,1018.5685731390085
277.6992755728698,1018.6118370842937
277.6992755728698,1018.6288348783796
277.6992755728698,1018.6611626889705
277.6992755728698,1018.6909265497079
277.6992755728698,1018.8691915961547
277.6992755728698,1018.8804549494599
277.6992755728698,1018.9228715502043
277.6992755728698,1019.0352929567503
277.6992755728698,1019.0392993350806
277.6992755728698,1019.12877394887
277.6992755728698,1019.1813637103994
277.6992755728698,1019.3884755145705
277.6992755728698,1019.457464833439
277.6992755728698,1019.5117930709694
277.6992755728698,1019.5420693169426
277.6992755728698,1019.6309466309392
277.6992755728698,1019.6344580749933
277.6992755728698,1019.7981086247742
277.6992755728698,1019.8466089600133
277.6992755728698,1019.9019943785734
277.6992755728698,1019.9404008746452
277.6992755728698,1019.9648874355632
277.6992755728698,1019.9736776420532
277.6992755728698,1020.0125774642861
277.6992755728698,1020.0131612359876
277.6992755728698,1020.0335849768203
277.6992755728698,1020.1983534552642
277.6992755728698,1020.215729629555
277.6992755728698,1020.2240634563244
277.6992755728698,1020.2668834301742
277.6992755728698,1020.3041070026231
277.6992755728698,1020.3112197672924
277.6992755728698,1020.3466417310098
277.6992755728698,1020.3856167126618
277.6992755728698,1020.4199123385704
277.6992755728698,1020.467688830587
277.6992755728698,1020.4819632829874
277.6992755728698,1020.5873858851842
277.6992755728698,1020.6372036875932
277.6992755728698,1020.6416491278624
277.6992755728698,1020.703062548891
277.6992755728698,1020.7077537214925
277.6992755728698,1020.7354298665468
277.6992755728698,1020.8797523987232
277.6992755728698,1020.9294649798042
277.6992755728698,1020.9577592512044
277.6992755728698,1020.9638172094692
277.6992755728698,1021.0027362991784
277.6992755728698,1021.0658592271168
277.6992755728698,1021.1134287481839
277.6992755728698,1021.1721183888503
277.6992755728698,1021.1918512669909
277.6992755728698,1021.2028211188897
277.6992755728698,1021.2097137915526
277.6992755728698,1021.4343253568127
277.6992755728698,1021.5839963561036
277.6992755728698,1021.6691486942051
277.6992755728698,1021.678262841082
277.6992755728698,1021.7118864736218
277.6992755728698,1021.718706212781
277.6992755728698,1021.7214337984709
277.6992755728698,1021.7400477269623
277.6992755728698,1021.8247921121033
277.6992755728698,1022.0263971362083
277.6992755728698,1022.0784008095798
277.6992755728698,1022.0862408537935
277.6992755728698,1022.1176043395317
277.6992755728698,1022.1234671184479
277.6992755728698,1022.1816627677279
277.6992755728698,1022.3241842838288
277.6992755728698,1022.3341397672352
277.6992755728698,1022.33446709758
277.6992755728698,1022.4365485385123
277.6992755728698,1022.4377320326785
277.6992755728698,1022.5908211733642
277.6992755728698,1022.5990912946531
277.6992755728698,1022.7703205966811
277.6992755728698,1022.8065397779155
277.6992755728698,1022.8103009249039
277.6992755728698,1022.8185273745805
277.6992755728698,1022.8300404715288
277.6992755728698,1022.9046513542345
277.6992755728698,1022.9606922414058
277.6992755728698,1023.012428241879
277.6992755728698,1023.0450000319763
277.6992755728698,1023.2308322419681
277.6992755728698,1023.2405910783707
277.6992755728698,1023.2487132027608
277.6992755728698,1023.3843956118899
277.6992755728698,1023.466738424522
277.6992755728698,1023.470613757027
277.6992755728698,1023.5168274606126
277.6992755728698,1023.5292308675016
277.6992755728698,1023.5843373534146
277.6992755728698,1023.6297352049448
277.6992755728698,1023.6602543533943
277.6992755728698,1023.7026751590487
277.6992755728698,1023.7459321763554
277.6992755728698,1023.7911937689416
277.6992755728698,1023.816711221752
277.6992755728698,1023.8392154844537
277.6992755728698,1024.1259616987306
277.6992755728698,1024.146240879638
277.6992755728698,1024.4613170961566
277.6992755728698,1024.663398609328
277.6992755728698,1024.7332089459198
277.6992755728698,1024.746943454401
277.6992755728698,1024.792257832254
277.6992755728698,1024.796369239719
277.6992755728698,1024.8029972717713
277.6992755728698,1024.9187555791777
277.6992755728698,1024.9616122980124
277.6992755728698,1024.9974841611042
277.6992755728698,1025.1112077574921
277.6992755728698,1025.165571291397
277.6992755728698,1025.1738313421583
